"scenario","scenario_num","A","B","sim_num","km_est","hybrid_est","km_error","hybrid_error"
"Heavy (50%)",4,0.25,0.25,136,1.75308574100526,2.53019309101463,-1.24691425899474,-0.469806908985369
"Heavy (50%)",4,0.25,0.25,137,1.80872298383354,NA,-1.19127701616646,NA
"Heavy (50%)",4,0.25,0.25,138,1.75099340187669,NA,-1.24900659812331,NA
"Heavy (50%)",4,0.25,0.25,139,1.79594330962025,NA,-1.20405669037975,NA
"Heavy (50%)",4,0.25,0.25,140,1.76267185048718,2.02521169229171,-1.23732814951282,-0.974788307708295
"Heavy (50%)",4,0.25,0.25,141,1.83697779052727,NA,-1.16302220947273,NA
"Heavy (50%)",4,0.25,0.25,142,1.78883864458501,3.1690948284133,-1.21116135541499,0.1690948284133
"Heavy (50%)",4,0.25,0.25,143,1.74924066564827,4.81579290502434,-1.25075933435173,1.81579290502434
"Heavy (50%)",4,0.25,0.25,144,1.76013836788007,2.29028611559489,-1.23986163211993,-0.709713884405107
"Heavy (50%)",4,0.25,0.25,145,1.80673974972226,2.19313202799776,-1.19326025027774,-0.806867972002244
"Heavy (50%)",4,0.25,0.25,146,1.69942600158691,NA,-1.30057399841309,NA
"Heavy (50%)",4,0.25,0.25,147,1.77929105576573,NA,-1.22070894423427,NA
"Heavy (50%)",4,0.25,0.25,148,1.81312288239169,3.68731756047014,-1.18687711760831,0.687317560470142
"Heavy (50%)",4,0.25,0.25,149,1.84046706554791,NA,-1.15953293445209,NA
"Heavy (50%)",4,0.25,0.25,150,1.78946687783989,2.04086845962901,-1.21053312216011,-0.959131540370994
"Heavy (50%)",4,0.25,0.25,151,1.79169601256953,NA,-1.20830398743047,NA
"Heavy (50%)",4,0.25,0.25,152,1.83797682370547,2.09882979136445,-1.16202317629453,-0.901170208635546
"Heavy (50%)",4,0.25,0.25,153,1.907912560718,3.31225157084875,-1.092087439282,0.312251570848754
"Heavy (50%)",4,0.25,0.25,154,1.81592385776495,NA,-1.18407614223505,NA
"Heavy (50%)",4,0.25,0.25,155,1.75352140533005,2.76188644118044,-1.24647859466995,-0.238113558819562
"Heavy (50%)",4,0.25,0.25,156,1.76253436038511,2.67406119349417,-1.23746563961489,-0.325938806505829
"Heavy (50%)",4,0.25,0.25,157,1.8011739527698,2.26595829009926,-1.1988260472302,-0.734041709900744
"Heavy (50%)",4,0.25,0.25,158,1.71291460538003,NA,-1.28708539461997,NA
"Heavy (50%)",4,0.25,0.25,159,1.70323735023597,NA,-1.29676264976403,NA
"Heavy (50%)",4,0.25,0.25,160,1.67354256708448,2.78038991000119,-1.32645743291552,-0.219610089998814
"Heavy (50%)",4,0.25,0.25,161,1.81614316066891,3.1337412876605,-1.18385683933109,0.133741287660497
"Heavy (50%)",4,0.25,0.25,162,1.75408866966808,5.45568230286494,-1.24591133033192,2.45568230286494
"Heavy (50%)",4,0.25,0.25,163,1.79784424565913,6.34836017984466,-1.20215575434087,3.34836017984466
"Heavy (50%)",4,0.25,0.25,164,1.71224699150617,NA,-1.28775300849383,NA
"Heavy (50%)",4,0.25,0.25,165,1.80816762494335,2.72917669850953,-1.19183237505665,-0.270823301490474
"Heavy (50%)",4,0.25,0.25,166,1.85385021848846,3.3024525189032,-1.14614978151154,0.302452518903199
"Heavy (50%)",4,0.25,0.25,167,1.85366984344944,2.04943106655901,-1.14633015655056,-0.950568933440987
"Heavy (50%)",4,0.25,0.25,168,1.81698834271819,4.41443775637948,-1.18301165728181,1.41443775637948
"Heavy (50%)",4,0.25,0.25,169,1.88481316823008,2.23190443117908,-1.11518683176992,-0.768095568820916
"Heavy (50%)",4,0.25,0.25,170,1.78036505252133,NA,-1.21963494747867,NA
"Heavy (50%)",4,0.25,0.25,171,1.72519810410622,NA,-1.27480189589378,NA
"Heavy (50%)",4,0.25,0.25,172,1.82685589643295,2.41427947792879,-1.17314410356705,-0.585720522071211
"Heavy (50%)",4,0.25,0.25,173,1.7535401665056,5.33443959439718,-1.2464598334944,2.33443959439718
"Heavy (50%)",4,0.25,0.25,174,1.7889788124441,2.36518217999077,-1.2110211875559,-0.634817820009232
"Heavy (50%)",4,0.25,0.25,175,1.78360513184421,9.96470271451607,-1.21639486815579,6.96470271451607
"Heavy (50%)",4,0.25,0.25,176,1.76273722618951,2.16956140292285,-1.23726277381049,-0.830438597077146
"Heavy (50%)",4,0.25,0.25,177,1.77094067960732,NA,-1.22905932039268,NA
"Heavy (50%)",4,0.25,0.25,178,1.7735910161187,2.54868479644059,-1.2264089838813,-0.451315203559413
"Heavy (50%)",4,0.25,0.25,179,1.75974249756425,2.57035000070177,-1.24025750243575,-0.429649999298229
"Heavy (50%)",4,0.25,0.25,180,1.82240017543934,NA,-1.17759982456066,NA
"Heavy (50%)",4,0.25,0.25,181,1.79409455965676,3.55057687902246,-1.20590544034324,0.550576879022456
"Heavy (50%)",4,0.25,0.25,182,1.86974847395712,2.07035708633253,-1.13025152604288,-0.92964291366747
"Heavy (50%)",4,0.25,0.25,183,1.71374017942276,2.55386440690165,-1.28625982057724,-0.446135593098345
"Heavy (50%)",4,0.25,0.25,184,1.73238167950391,5.00242549278747,-1.26761832049609,2.00242549278747
"Heavy (50%)",4,0.25,0.25,185,1.70598019673706,3.54723899237961,-1.29401980326294,0.547238992379611
"Heavy (50%)",4,0.25,0.25,186,1.86571775077112,NA,-1.13428224922888,NA
"Heavy (50%)",4,0.25,0.25,187,1.81242078924832,NA,-1.18757921075168,NA
